2019-07-01 00:01:02,1
2019-07-01 00:30:00,3
2019-07-01 01:00:00,1
2019-07-01 01:30:37,0
2019-07-01 02:00:00,0
2019-07-01 02:30:00,0
2019-07-01 03:00:00,1
2019-07-01 03:30:17,1
2019-07-01 04:00:00,1
2019-07-01 04:30:00,2
2019-07-01 05:01:02,0
2019-07-01 05:30:00,0
2019-07-01 06:00:00,0
2019-07-01 06:30:00,2
2019-07-01 07:00:58,2
2019-07-01 07:30:00,8
2019-07-01 08:00:00,14
2019-07-01 08:30:00,34
2019-07-01 09:00:17,31
2019-07-01 09:30:00,37
2019-07-01 10:01:02,20
2019-07-01 10:30:58,22
2019-07-01 11:00:00,20
2019-07-01 11:30:00,29
2019-07-01 12:01:02,25
2019-07-01 12:30:17,33
2019-07-01 13:00:00,31
2019-07-01 13:30:00,29
2019-07-01 14:01:02,35
2019-07-01 14:30:00,22
2019-07-01 15:00:00,20
2019-07-01 15:31:02,16
2019-07-01 16:00:58,21
2019-07-01 16:30:00,13
2019-07-01 17:00:00,13
2019-07-01 17:31:02,24
2019-07-01 18:00:00,14
2019-07-01 18:30:00,31
2019-07-01 19:00:00,20
2019-07-01 19:30:58,24
2019-07-01 20:00:00,12
2019-07-01 20:30:00,7
2019-07-01 21:00:00,11
2019-07-01 21:30:58,2
2019-07-01 22:01:02,5
2019-07-01 22:30:17,3
2019-07-01 23:00:00,0
2019-07-01 23:30:00,0
2019-07-02 00:00:00,1
2019-07-02 00:30:17,0
2019-07-02 01:00:58,0
2019-07-02 01:30:00,0
2019-07-02 02:00:00,0
2019-07-02 02:30:00,0
2019-07-02 03:00:00,3
2019-07-02 03:30:00,1
2019-07-02 04:00:17,2
2019-07-02 04:30:58,1
2019-07-02 05:00:00,1
2019-07-02 05:30:17,0
2019-07-02 06:00:00,1
2019-07-02 06:31:28,0
2019-07-02 07:00:00,7
2019-07-02 07:30:17,4
2019-07-02 08:00:00,15
2019-07-02 08:30:00,32
2019-07-02 09:00:00,37
2019-07-02 09:30:00,33
2019-07-02 10:01:28,34
2019-07-02 10:30:00,25
2019-07-02 11:00:17,16
2019-07-02 11:30:00,22
2019-07-02 12:00:00,23
2019-07-02 12:30:00,31
2019-07-02 13:00:17,40
2019-07-02 13:31:28,38
2019-07-02 14:00:00,31
2019-07-02 14:30:17,35
2019-07-02 15:00:00,21
2019-07-02 15:31:02,18
2019-07-02 16:01:28,24
2019-07-02 16:30:58,15
2019-07-02 17:00:00,24
2019-07-02 17:30:00,20
2019-07-02 18:00:00,12
2019-07-02 18:30:00,19
2019-07-02 19:01:02,19
2019-07-02 19:30:00,15
2019-07-02 20:00:17,11
2019-07-02 20:30:00,7
2019-07-02 21:00:00,6
2019-07-02 21:30:00,7
2019-07-02 22:00:58,3
2019-07-02 22:30:00,3
2019-07-02 23:00:00,1
2019-07-02 23:30:17,3
2019-07-03 00:00:00,4
2019-07-03 00:30:00,1
2019-07-03 01:00:00,0
2019-07-03 01:30:58,1
2019-07-03 02:01:02,0
2019-07-03 02:30:00,0
2019-07-03 03:00:00,2
2019-07-03 03:30:00,1
2019-07-03 04:00:37,1
2019-07-03 04:30:00,1
2019-07-03 05:00:00,0
2019-07-03 05:30:17,0
2019-07-03 06:00:00,0
2019-07-03 06:30:00,2
2019-07-03 07:00:37,7
2019-07-03 07:31:02,11
2019-07-03 08:00:00,18
2019-07-03 08:30:00,36
2019-07-03 09:00:17,55
2019-07-03 09:31:02,42
2019-07-03 10:00:00,29
2019-07-03 10:31:02,34
2019-07-03 11:00:17,22
2019-07-03 11:30:00,18
2019-07-03 12:00:00,20
2019-07-03 12:30:37,44
2019-07-03 13:00:00,39
2019-07-03 13:31:43,42
2019-07-03 14:00:00,29
2019-07-03 14:30:00,30
2019-07-03 15:00:00,23
2019-07-03 15:30:00,15
2019-07-03 16:01:02,17
2019-07-03 16:30:00,19
2019-07-03 17:01:43,22
2019-07-03 17:30:00,26
2019-07-03 18:00:00,27
2019-07-03 18:30:00,10
2019-07-03 19:01:43,14
2019-07-03 19:31:02,15
2019-07-03 20:00:00,15
2019-07-03 20:32:17,12
2019-07-03 21:00:17,8
2019-07-03 21:31:28,8
2019-07-03 22:00:00,1
2019-07-03 22:31:43,1
2019-07-03 23:00:00,5
2019-07-03 23:30:00,2
2019-07-04 00:02:17,1
2019-07-04 00:30:00,3
2019-07-04 01:00:00,0
2019-07-04 01:30:00,0
2019-07-04 02:01:02,0
2019-07-04 02:30:00,0
2019-07-04 03:00:00,1
2019-07-04 03:30:00,2
2019-07-04 04:00:17,2
2019-07-04 04:30:00,1
2019-07-04 05:00:00,0
2019-07-04 05:31:02,0
2019-07-04 06:00:00,0
2019-07-04 06:30:00,1
2019-07-04 07:01:02,5
2019-07-04 07:30:37,4
2019-07-04 08:00:00,17
2019-07-04 08:30:00,32
2019-07-04 09:02:17,39
2019-07-04 09:30:00,28
2019-07-04 10:00:00,33
2019-07-04 10:31:02,19
2019-07-04 11:00:37,12
2019-07-04 11:30:00,27
2019-07-04 12:00:00,22
2019-07-04 12:31:02,40
2019-07-04 13:00:37,40
2019-07-04 13:30:00,30
2019-07-04 14:00:17,23
2019-07-04 14:30:00,24
2019-07-04 15:00:00,27
2019-07-04 15:30:00,21
2019-07-04 16:00:17,17
2019-07-04 16:30:00,49
2019-07-04 17:00:00,18
2019-07-04 17:30:00,18
2019-07-04 18:00:00,17
2019-07-04 18:30:58,18
2019-07-04 19:00:00,17
2019-07-04 19:30:00,23
2019-07-04 20:01:02,9
2019-07-04 20:30:00,4
2019-07-04 21:00:00,9
2019-07-04 21:31:02,4
2019-07-04 22:00:37,3
2019-07-04 22:30:00,1
2019-07-04 23:00:00,3
2019-07-04 23:31:02,1
2019-07-05 00:00:58,1
2019-07-05 00:30:00,1
2019-07-05 01:01:02,0
2019-07-05 01:30:37,0
2019-07-05 02:00:00,0
2019-07-05 02:30:00,0
2019-07-05 03:01:28,1
2019-07-05 03:30:58,3
2019-07-05 04:00:00,0
2019-07-05 04:30:00,4
2019-07-05 05:01:28,2
2019-07-05 05:30:00,1
2019-07-05 06:00:00,0
2019-07-05 06:31:02,1
2019-07-05 07:01:43,5
2019-07-05 07:30:37,6
2019-07-05 08:00:00,7
2019-07-05 08:30:17,31
2019-07-05 09:00:58,36
2019-07-05 09:30:00,39
2019-07-05 10:00:17,45
2019-07-05 10:31:43,45
2019-07-05 11:01:02,32
2019-07-05 11:30:00,34
2019-07-05 12:00:00,73
2019-07-05 12:30:58,56
2019-07-05 13:00:00,42
2019-07-05 13:30:00,41
2019-07-05 14:00:00,22
2019-07-05 14:30:58,17
2019-07-05 15:00:00,14
2019-07-05 15:30:00,15
2019-07-05 16:00:00,21
2019-07-05 16:31:02,15
2019-07-05 17:00:00,17
2019-07-05 17:30:00,23
2019-07-05 18:00:58,13
2019-07-05 18:30:00,17
2019-07-05 19:00:00,24
2019-07-05 19:30:00,20
2019-07-05 20:01:02,9
2019-07-05 20:30:00,9
2019-07-05 21:00:00,6
2019-07-05 21:31:02,1
2019-07-05 22:00:37,5
2019-07-05 22:30:00,4
2019-07-05 23:01:02,1
2019-07-05 23:30:58,0
2019-07-06 00:00:00,0
2019-07-06 00:31:02,3
2019-07-06 01:01:02,1
2019-07-06 01:30:00,0
2019-07-06 02:00:17,0
2019-07-06 02:30:17,0
2019-07-06 03:00:00,0
2019-07-06 03:30:00,1
2019-07-06 04:00:17,1
2019-07-06 04:30:37,0
2019-07-06 05:00:00,0
2019-07-06 05:30:00,0
2019-07-06 06:00:17,0
2019-07-06 06:30:17,1
2019-07-06 07:00:00,1
2019-07-06 07:30:00,1
2019-07-06 08:00:00,2
2019-07-06 08:30:00,3
2019-07-06 09:00:00,4
2019-07-06 09:30:00,6
2019-07-06 10:00:00,5
2019-07-06 10:30:00,11
2019-07-06 11:00:58,5
2019-07-06 11:30:37,22
2019-07-06 12:00:00,12
2019-07-06 12:30:00,11
2019-07-06 13:00:00,15
2019-07-06 13:30:00,14
2019-07-06 14:00:00,5
2019-07-06 14:30:00,18
2019-07-06 15:00:17,19
2019-07-06 15:30:00,12
2019-07-06 16:00:00,17
2019-07-06 16:31:02,11
2019-07-06 17:00:37,16
2019-07-06 17:30:00,16
2019-07-06 18:00:00,14
2019-07-06 18:30:17,11
2019-07-06 19:00:00,18
2019-07-06 19:30:00,8
2019-07-06 20:00:58,8
2019-07-06 20:30:17,3
2019-07-06 21:00:00,1
2019-07-06 21:31:02,3
2019-07-06 22:00:00,5
2019-07-06 22:30:00,5
2019-07-06 23:00:00,2
2019-07-06 23:31:02,4
2019-07-07 00:00:17,1
2019-07-07 00:30:00,0
2019-07-07 01:00:00,0
2019-07-07 01:30:58,0
2019-07-07 02:00:37,0
2019-07-07 02:30:00,1
2019-07-07 03:00:17,0
2019-07-07 03:30:00,0
2019-07-07 04:00:00,1
2019-07-07 04:31:02,0
2019-07-07 05:00:00,0
2019-07-07 05:31:02,0
2019-07-07 06:00:37,0
2019-07-07 06:30:00,1
2019-07-07 07:01:43,0
2019-07-07 07:30:00,0
2019-07-07 08:00:00,0
2019-07-07 08:30:00,2
2019-07-07 09:00:17,2
2019-07-07 09:30:00,3
2019-07-07 10:00:58,9
2019-07-07 10:31:02,9
2019-07-07 11:00:00,7
2019-07-07 11:30:00,13
2019-07-07 12:00:00,9
2019-07-07 12:30:17,16
2019-07-07 13:00:37,13
2019-07-07 13:30:58,18
2019-07-07 14:00:00,7
2019-07-07 14:30:37,6
2019-07-07 15:00:00,13
2019-07-07 15:30:58,4
2019-07-07 16:01:02,5
2019-07-07 16:30:00,6
2019-07-07 17:00:00,8
2019-07-07 17:30:00,9
2019-07-07 18:01:43,6
2019-07-07 18:30:00,8
2019-07-07 19:00:58,6
2019-07-07 19:30:00,12
2019-07-07 20:00:00,8
2019-07-07 20:30:00,4
2019-07-07 21:00:00,7
2019-07-07 21:31:43,2
2019-07-07 22:00:00,6
2019-07-07 22:30:00,1
2019-07-07 23:00:00,1
2019-07-07 23:31:02,0
2019-07-08 00:00:00,0
