2020-07-01 00:00:00,1
2020-07-01 00:30:00,0
2020-07-01 01:00:00,0
2020-07-01 01:31:28,0
2020-07-01 02:00:00,0
2020-07-01 02:31:43,0
2020-07-01 03:00:00,1
2020-07-01 03:30:00,0
2020-07-01 04:00:00,0
2020-07-01 04:31:43,5
2020-07-01 05:00:00,0
2020-07-01 05:30:00,0
2020-07-01 06:03:01,0
2020-07-01 06:30:00,1
2020-07-01 07:00:00,0
2020-07-01 07:30:00,3
2020-07-01 08:01:43,9
2020-07-01 08:31:28,9
2020-07-01 09:00:00,19
2020-07-01 09:30:00,13
2020-07-01 10:00:15,3
2020-07-01 10:30:00,6
2020-07-01 11:00:00,6
2020-07-01 11:31:43,9
2020-07-01 12:00:15,10
2020-07-01 12:30:00,9
2020-07-01 13:00:00,14
2020-07-01 13:31:43,17
2020-07-01 14:00:00,4
2020-07-01 14:30:00,5
2020-07-01 15:00:00,5
2020-07-01 15:30:15,4
2020-07-01 16:00:00,6
2020-07-01 16:30:00,4
2020-07-01 17:01:43,4
2020-07-01 17:30:15,8
2020-07-01 18:00:00,4
2020-07-01 18:30:00,6
2020-07-01 19:00:15,11
2020-07-01 19:31:28,3
2020-07-01 20:00:00,4
2020-07-01 20:31:43,3
2020-07-01 21:00:15,2
2020-07-01 21:30:00,1
2020-07-01 22:00:00,1
2020-07-01 22:31:43,1
2020-07-01 23:00:15,0
2020-07-01 23:30:00,3
2020-07-02 00:00:00,1
2020-07-02 00:30:15,0
2020-07-02 01:00:00,1
2020-07-02 01:30:00,1
2020-07-02 02:01:28,0
2020-07-02 02:31:02,0
2020-07-02 03:00:00,4
2020-07-02 03:30:00,0
2020-07-02 04:00:15,1
2020-07-02 04:31:02,3
2020-07-02 05:00:00,0
2020-07-02 05:31:28,0
2020-07-02 06:00:15,0
2020-07-02 06:30:00,0
2020-07-02 07:00:00,0
2020-07-02 07:31:28,2
2020-07-02 08:01:02,5
2020-07-02 08:30:00,13
2020-07-02 09:00:00,20
2020-07-02 09:30:15,12
2020-07-02 10:00:00,10
2020-07-02 10:30:00,6
2020-07-02 11:01:28,16
2020-07-02 11:31:02,9
2020-07-02 12:01:47,6
2020-07-02 12:30:00,12
2020-07-02 13:00:15,9
2020-07-02 13:31:02,6
2020-07-02 14:00:00,23
2020-07-02 14:31:43,11
2020-07-02 15:00:15,4
2020-07-02 15:31:47,4
2020-07-02 16:00:00,3
2020-07-02 16:30:15,4
2020-07-02 17:01:02,5
2020-07-02 17:30:00,9
2020-07-02 18:00:00,4
2020-07-02 18:30:15,5
2020-07-02 19:00:15,8
2020-07-02 19:30:00,0
2020-07-02 20:00:00,6
2020-07-02 20:30:15,4
2020-07-02 21:01:47,2
2020-07-02 21:30:00,0
2020-07-02 22:00:15,2
2020-07-02 22:30:15,0
2020-07-02 23:00:00,0
2020-07-02 23:30:00,0
2020-07-03 00:00:15,1
2020-07-03 00:31:47,1
2020-07-03 01:00:00,4
2020-07-03 01:30:15,4
2020-07-03 02:00:15,0
2020-07-03 02:30:00,1
2020-07-03 03:01:28,1
2020-07-03 03:30:15,2
2020-07-03 04:00:15,0
2020-07-03 04:31:28,1
2020-07-03 05:00:00,1
2020-07-03 05:30:15,2
2020-07-03 06:00:00,0
2020-07-03 06:31:28,0
2020-07-03 07:00:15,1
2020-07-03 07:30:15,2
2020-07-03 08:00:00,2
2020-07-03 08:30:00,6
2020-07-03 09:00:15,20
2020-07-03 09:30:15,11
2020-07-03 10:00:00,3
2020-07-03 10:30:15,6
2020-07-03 11:00:15,7
2020-07-03 11:30:00,5
2020-07-03 12:00:00,5
2020-07-03 12:30:15,11
2020-07-03 13:00:15,14
2020-07-03 13:30:00,18
2020-07-03 14:00:00,9
2020-07-03 14:30:15,5
2020-07-03 15:00:00,9
2020-07-03 15:30:00,9
2020-07-03 16:00:15,6
2020-07-03 16:31:28,8
2020-07-03 17:00:00,13
2020-07-03 17:30:00,8
2020-07-03 18:00:15,7
2020-07-03 18:31:28,6
2020-07-03 19:00:00,5
2020-07-03 19:30:15,2
2020-07-03 20:00:15,5
2020-07-03 20:30:00,3
2020-07-03 21:00:00,1
2020-07-03 21:30:15,1
2020-07-03 22:01:28,2
2020-07-03 22:30:00,0
2020-07-03 23:00:15,0
2020-07-03 23:31:02,0
2020-07-04 00:00:00,0
2020-07-04 00:30:00,0
2020-07-04 01:00:15,0
2020-07-04 01:31:02,0
2020-07-04 02:00:00,0
2020-07-04 02:32:45,0
2020-07-04 03:01:28,1
2020-07-04 03:32:45,0
2020-07-04 04:00:00,1
2020-07-04 04:30:15,0
2020-07-04 05:02:45,0
2020-07-04 05:30:00,0
2020-07-04 06:00:00,0
2020-07-04 06:31:28,1
2020-07-04 07:00:00,1
2020-07-04 07:30:00,0
2020-07-04 08:00:15,0
2020-07-04 08:30:15,2
2020-07-04 09:00:00,7
2020-07-04 09:30:00,5
2020-07-04 10:00:15,4
2020-07-04 10:30:00,6
2020-07-04 11:00:00,9
2020-07-04 11:31:02,12
2020-07-04 12:00:15,4
2020-07-04 12:30:00,4
2020-07-04 13:00:00,3
2020-07-04 13:30:15,19
2020-07-04 14:00:00,2
2020-07-04 14:30:00,8
2020-07-04 15:00:00,3
2020-07-04 15:30:15,3
2020-07-04 16:00:00,6
2020-07-04 16:30:00,5
2020-07-04 17:00:15,0
2020-07-04 17:31:02,10
2020-07-04 18:00:00,5
2020-07-04 18:30:15,11
2020-07-04 19:01:43,8
2020-07-04 19:30:00,4
2020-07-04 20:01:47,7
2020-07-04 20:30:15,3
2020-07-04 21:01:02,1
2020-07-04 21:30:00,3
2020-07-04 22:00:15,0
2020-07-04 22:30:15,0
2020-07-04 23:00:00,0
2020-07-04 23:33:01,2
2020-07-05 00:00:15,0
2020-07-05 00:30:00,0
2020-07-05 01:00:00,1
2020-07-05 01:33:01,1
2020-07-05 02:00:15,0
2020-07-05 02:30:00,0
2020-07-05 03:01:28,0
2020-07-05 03:30:15,0
2020-07-05 04:01:43,0
2020-07-05 04:30:00,0
2020-07-05 05:00:15,1
2020-07-05 05:30:00,0
2020-07-05 06:01:47,0
2020-07-05 06:31:28,0
2020-07-05 07:00:15,0
2020-07-05 07:30:00,0
2020-07-05 08:00:00,1
2020-07-05 08:30:15,2
2020-07-05 09:00:15,2
2020-07-05 09:30:00,4
2020-07-05 10:00:00,2
2020-07-05 10:30:15,3
2020-07-05 11:01:47,6
2020-07-05 11:30:00,9
2020-07-05 12:01:02,4
2020-07-05 12:30:15,4
2020-07-05 13:01:43,9
2020-07-05 13:30:00,8
2020-07-05 14:00:15,6
2020-07-05 14:31:47,2
2020-07-05 15:01:28,5
2020-07-05 15:31:02,1
2020-07-05 16:00:15,10
2020-07-05 16:30:00,3
2020-07-05 17:00:00,9
2020-07-05 17:30:15,1
2020-07-05 18:01:47,0
2020-07-05 18:30:00,7
2020-07-05 19:00:00,9
2020-07-05 19:30:15,6
2020-07-05 20:01:47,5
2020-07-05 20:30:00,2
2020-07-05 21:01:02,1
2020-07-05 21:30:00,2
2020-07-05 22:01:43,3
2020-07-05 22:30:00,0
2020-07-05 23:00:15,1
2020-07-05 23:31:47,1
2020-07-06 00:01:28,0
2020-07-06 00:31:02,1
2020-07-06 01:00:00,1
2020-07-06 01:31:43,0
2020-07-06 02:00:00,0
2020-07-06 02:30:15,0
2020-07-06 03:00:00,2
2020-07-06 03:31:43,1
2020-07-06 04:00:00,1
2020-07-06 04:30:00,3
2020-07-06 05:01:43,0
2020-07-06 05:30:00,0
2020-07-06 06:00:00,0
2020-07-06 06:30:00,1
2020-07-06 07:01:43,2
2020-07-06 07:30:00,3
2020-07-06 08:00:00,11
2020-07-06 08:30:00,11
2020-07-06 09:01:02,14
2020-07-06 09:30:00,12
2020-07-06 10:00:00,13
2020-07-06 10:31:43,11
2020-07-06 11:00:00,13
2020-07-06 11:30:15,18
2020-07-06 12:00:00,10
2020-07-06 12:31:43,10
2020-07-06 13:00:00,16
2020-07-06 13:30:00,13
2020-07-06 14:01:43,8
2020-07-06 14:30:00,6
2020-07-06 15:00:15,10
2020-07-06 15:30:00,9
2020-07-06 16:01:43,14
2020-07-06 16:30:00,5
2020-07-06 17:00:00,8
2020-07-06 17:30:00,5
2020-07-06 18:00:00,4
2020-07-06 18:30:00,8
2020-07-06 19:00:00,8
2020-07-06 19:31:43,7
2020-07-06 20:00:00,5
2020-07-06 20:30:15,5
2020-07-06 21:02:45,3
2020-07-06 21:31:28,4
2020-07-06 22:00:00,3
2020-07-06 22:30:15,2
2020-07-06 23:01:43,0
2020-07-06 23:30:00,0
2020-07-07 00:00:15,0
2020-07-07 00:30:15,2
2020-07-07 01:01:47,0
2020-07-07 01:30:00,0
2020-07-07 02:00:15,1
2020-07-07 02:31:43,1
2020-07-07 03:00:00,1
2020-07-07 03:31:28,2
2020-07-07 04:01:47,0
2020-07-07 04:31:43,2
2020-07-07 05:00:00,0
2020-07-07 05:30:15,0
2020-07-07 06:01:47,0
2020-07-07 06:31:43,0
2020-07-07 07:00:00,4
2020-07-07 07:31:02,3
2020-07-07 08:01:43,6
2020-07-07 08:30:00,11
2020-07-07 09:00:15,14
2020-07-07 09:31:47,14
2020-07-07 10:01:43,10
2020-07-07 10:30:00,10
2020-07-07 11:00:15,7
2020-07-07 11:31:43,12
2020-07-07 12:00:00,6
2020-07-07 12:30:15,12
2020-07-07 13:01:47,16
2020-07-07 13:31:43,13
2020-07-07 14:00:00,19
2020-07-07 14:30:15,11
2020-07-07 15:01:47,12
2020-07-07 15:30:00,8
2020-07-07 16:01:28,12
2020-07-07 16:31:02,4
2020-07-07 17:01:43,9
2020-07-07 17:30:00,20
2020-07-07 18:00:15,14
2020-07-07 18:31:47,19
2020-07-07 19:01:43,10
2020-07-07 19:31:02,9
2020-07-07 20:00:15,6
2020-07-07 20:31:43,14
2020-07-07 21:00:00,2
2020-07-07 21:30:15,1
2020-07-07 22:01:47,6
2020-07-07 22:32:45,4
2020-07-07 23:00:00,1
2020-07-07 23:30:15,0
